chrm	peak_start	peak_end	TF	peak_enrichment	prom_start	prom_end	promoter	prom_strand	distance	simple_name	class	gene
ZM4	1169941	1169942	ZMO0940	69.6269	1169859	1169860	TSS_2589	-	-82	ZMO0940 (MarR)	TF homology	ZMO1148
ZM4	1176656	1176657	ZMO0940	292.53	1176582	1176583	TSS_2618	+	74	ZMO0940 (MarR)	TF homology	ZMO2060
ZM4	1179558	1179559	ZMO0940	121.99	1179567	1179568	TSS_2624	+	-9	ZMO0940 (MarR)	TF homology	ZMO1162
ZM4	1189137	1189138	ZMO0940	25.179	1189129	1189130	TSS_2641	+	8	ZMO0940 (MarR)	TF homology	ZMO1172
ZM4	1194833	1194834	ZMO0940	737.684	1194887	1194888	TSS_2649	-	54	ZMO0940 (MarR)	TF homology	ZMO1173
ZM4	1198790	1198791	ZMO0940	8.41262	1198920	1198921	TSS_2655	-	130	ZMO0940 (MarR)	TF homology	ZMO1176
ZM4	1199502	1199503	ZMO0940	287.721	1199496	1199497	TSS_2659	-	-6	ZMO0940 (MarR)	TF homology	ZMO1178
ZM4	1202393	1202394	ZMO0940	225.561	1202368	1202369	TSS_2665	-	-25	ZMO0940 (MarR)	TF homology	ZMO1180
ZM4	1208190	1208191	ZMO0940	214.727	1208156	1208157	TSS_2678	-	-34	ZMO0940 (MarR)	TF homology	ZMO1184
ZM4	1226924	1226925	ZMO0940	46.8117	1226918	1226919	TSS_2697	+	6	ZMO0940 (MarR)	TF homology	ZMO1200
ZM4	1230911	1230912	ZMO0940	1647.7	1230974	1230975	TSS_2704	-	63	ZMO0940 (MarR)	TF homology	ZMO1205
ZM4	1236239	1236240	ZMO0940	70.7061	1236263	1236264	TSS_2716	-	24	ZMO0940 (MarR)	TF homology	ZMO1209
ZM4	1242113	1242114	ZMO0940	1332.23	1242123	1242124	TSS_2746	+	-10	ZMO0940 (MarR)	TF homology	ZMO1215
ZM4	1245247	1245248	ZMO0940	95.778	1245168	1245169	TSS_2763	+	79	ZMO0940 (MarR)	TF homology	Zms14
ZM4	1248120	1248121	ZMO0940	2785.9	1248120	1248121	TSS_2769	-	0	ZMO0940 (MarR)	TF homology	ZMO1220
ZM4	1250542	1250543	ZMO0940	635.202	1250594	1250595	TSS_2779	+	-52	ZMO0940 (MarR)	TF homology	ZMO1225
ZM4	1260933	1260934	ZMO0940	556.84	1260890	1260891	TSS_2807	-	-43	ZMO0940 (MarR)	TF homology	ZMO1234
ZM4	1264583	1264584	ZMO0940	4703.02	1264569	1264570	TSS_2830	-	-14	ZMO0940 (MarR)	TF homology	ZMO1237
ZM4	1278762	1278763	ZMO0940	1350.88	1278786	1278787	TSS_2859	+	-24	ZMO0940 (MarR)	TF homology	ZMO1261
ZM4	1286424	1286425	ZMO0940	2662.51	1286430	1286431	TSS_2868	+	-6	ZMO0940 (MarR)	TF homology	ZMO2012
ZM4	1302596	1302597	ZMO0940	607.309	1302461	1302462	TSS_2908	-	-135	ZMO0940 (MarR)	TF homology	ZMO1286
ZM4	1307745	1307746	ZMO0940	8843.52	1307713	1307714	TSS_2933	-	-32	ZMO0940 (MarR)	TF homology	ZMO1291
ZM4	1308133	1308134	ZMO0940	1268.71	1308264	1308265	TSS_2934	+	-131	ZMO0940 (MarR)	TF homology	ZMO1294
ZM4	1312976	1312977	ZMO0940	68.2721	1312976	1312977	TSS_2941	+	0	ZMO0940 (MarR)	TF homology	ZMO1298
ZM4	1315298	1315299	ZMO0940	1074.42	1315308	1315309	TSS_2945	+	-10	ZMO0940 (MarR)	TF homology	ZMO2016
ZM4	1316003	1316004	ZMO0940	6.07233	1316003	1316004	TSS_2951	+	0	ZMO0940 (MarR)	TF homology	ZMO2017
ZM4	1331699	1331700	ZMO0940	82.7514	1331692	1331693	TSS_2980	+	7	ZMO0940 (MarR)	TF homology	ZMO1313
ZM4	1334522	1334523	ZMO0940	39.2857	1334504	1334505	TSS_2982	-	-18	ZMO0940 (MarR)	TF homology	ZMO1315
ZM4	1335840	1335841	ZMO0940	69.9537	1335874	1335875	TSS_2983	-	34	ZMO0940 (MarR)	TF homology	ZMO1316
ZM4	1341875	1341876	ZMO0940	82.4181	1341676	1341677	TSS_2995	+	199	ZMO0940 (MarR)	TF homology	ZMO1322
ZM4	1352674	1352675	ZMO0940	9989.48	1352574	1352575	TSS_3025	+	100	ZMO0940 (MarR)	TF homology	ZMO1335
ZM4	1353293	1353294	ZMO0940	441.38	1353460	1353461	TSS_3027	-	167	ZMO0940 (MarR)	TF homology	Zms4
ZM4	1358820	1358821	ZMO0940	57.256	1358762	1358763	TSS_3046	+	58	ZMO0940 (MarR)	TF homology	ZMO1344
ZM4	1363168	1363169	ZMO0940	12.7545	1362997	1362998	TSS_3050	-	-171	ZMO0940 (MarR)	TF homology	ZMO1345
ZM4	1363765	1363766	ZMO0940	130.989	1363959	1363960	TSS_3053	-	194	ZMO0940 (MarR)	TF homology	ZMO1346
ZM4	1368684	1368685	ZMO0940	100.807	1368730	1368731	TSS_3070	-	46	ZMO0940 (MarR)	TF homology	ZMO1352
ZM4	1377712	1377713	ZMO0940	229.901	1377709	1377710	TSS_3118	-	-3	ZMO0940 (MarR)	TF homology	ZMO1360
ZM4	1383201	1383202	ZMO0940	4163.79	1383305	1383306	TSS_3129	+	-104	ZMO0940 (MarR)	TF homology	ZMO1366
ZM4	1395410	1395411	ZMO0940	4739.44	1395415	1395416	TSS_3155	-	5	ZMO0940 (MarR)	TF homology	ZMO1380
ZM4	1399185	1399186	ZMO0940	272.127	1399254	1399255	TSS_3158	+	-69	ZMO0940 (MarR)	TF homology	ZMO1385
ZM4	1413434	1413435	ZMO0940	4266.93	1413590	1413591	TSS_3177	+	-156	ZMO0940 (MarR)	TF homology	ZMO1399
ZM4	1420851	1420852	ZMO0940	191.698	1420890	1420891	TSS_3191	-	39	ZMO0940 (MarR)	TF homology	ZMO1406
ZM4	1429532	1429533	ZMO0940	53.428	1429455	1429456	TSS_3228	-	-77	ZMO0940 (MarR)	TF homology	ZMO1415
ZM4	1451143	1451144	ZMO0940	933.464	1451208	1451209	TSS_3251	-	65	ZMO0940 (MarR)	TF homology	ZMO1432
ZM4	1459629	1459630	ZMO0940	9.22589	1459607	1459608	TSS_3260	-	-22	ZMO0940 (MarR)	TF homology	ZMO1440
ZM4	1459787	1459788	ZMO0940	22.8605	1459881	1459882	TSS_3261	+	-94	ZMO0940 (MarR)	TF homology	ZMO1441
ZM4	1462070	1462071	ZMO0940	3806	1462045	1462046	TSS_3264	-	-25	ZMO0940 (MarR)	TF homology	ZMO1442
ZM4	1466919	1466920	ZMO0940	279.428	1466925	1466926	TSS_3269	-	6	ZMO0940 (MarR)	TF homology	ZMO1446
ZM4	1467175	1467176	ZMO0940	174.965	1467079	1467080	TSS_3270	+	96	ZMO0940 (MarR)	TF homology	ZMO1447
ZM4	1480827	1480828	ZMO0940	2.48716	1480998	1480999	TSS_3279	-	171	ZMO0940 (MarR)	TF homology	ZMO1459
ZM4	1480976	1480977	ZMO0940	7.59148	1480998	1480999	TSS_3279	-	22	ZMO0940 (MarR)	TF homology	ZMO1459
ZM4	1486472	1486473	ZMO0940	225.296	1486365	1486366	TSS_3285	-	-107	ZMO0940 (MarR)	TF homology	ZMO1464
ZM4	1492547	1492548	ZMO0940	203.63	1492604	1492605	TSS_3294	-	57	ZMO0940 (MarR)	TF homology	ZMO1468
ZM4	1495867	1495868	ZMO0940	240.916	1495871	1495872	TSS_3298	+	-4	ZMO0940 (MarR)	TF homology	ZMO1473
ZM4	1499977	1499978	ZMO0940	1402.2	1500148	1500149	TSS_3302	+	-171	ZMO0940 (MarR)	TF homology	ZMO1476
ZM4	1505465	1505466	ZMO0940	118.323	1505529	1505530	TSS_3319	-	64	ZMO0940 (MarR)	TF homology	ZMO1481
ZM4	1505725	1505726	ZMO0940	540.488	1505529	1505530	TSS_3319	-	-196	ZMO0940 (MarR)	TF homology	ZMO1481
ZM4	1517081	1517082	ZMO0940	969.524	1517065	1517066	TSS_3342	+	16	ZMO0940 (MarR)	TF homology	ZMO1490
ZM4	1522469	1522470	ZMO0940	281.852	1522536	1522537	TSS_3381	+	-67	ZMO0940 (MarR)	TF homology	ZMO1496
ZM4	1527197	1527198	ZMO0940	22.3701	1527173	1527174	TSS_3393	-	-24	ZMO0940 (MarR)	TF homology	ZMO1497
ZM4	1531733	1531734	ZMO0940	2229.38	1531682	1531683	TSS_3397	+	51	ZMO0940 (MarR)	TF homology	ZMO1506
ZM4	1543353	1543354	ZMO0940	796.256	1543379	1543380	TSS_3415	-	26	ZMO0940 (MarR)	TF homology	ZMO2020
ZM4	1546366	1546367	ZMO0940	166.782	1546229	1546230	TSS_3435	-	-137	ZMO0940 (MarR)	TF homology	ZMO1520
ZM4	1547126	1547127	ZMO0940	43.7986	1547277	1547278	TSS_3436	+	-151	ZMO0940 (MarR)	TF homology	ZMO1522
ZM4	1550654	1550655	ZMO0940	1171.43	1550719	1550720	TSS_3456	+	-65	ZMO0940 (MarR)	TF homology	ZMO1524
ZM4	1573866	1573867	ZMO0940	37.8042	1573897	1573898	TSS_3495	+	-31	ZMO0940 (MarR)	TF homology	ZMO1540
ZM4	1587709	1587710	ZMO0940	43.311	1587839	1587840	TSS_3521	+	-130	ZMO0940 (MarR)	TF homology	ZMO1554
ZM4	1588877	1588878	ZMO0940	52.2146	1588942	1588943	TSS_3522	+	-65	ZMO0940 (MarR)	TF homology	ZMO1556
ZM4	1590508	1590509	ZMO0940	54.4181	1590449	1590450	TSS_3523	+	59	ZMO0940 (MarR)	TF homology	ZMO1557
ZM4	1604571	1604572	ZMO0940	248.667	1604521	1604522	TSS_3543	-	-50	ZMO0940 (MarR)	TF homology	ZMO1570
ZM4	1604952	1604953	ZMO0940	71.5813	1605086	1605087	TSS_3544	+	-134	ZMO0940 (MarR)	TF homology	ZMO1571
ZM4	1648651	1648652	ZMO0940	159.938	1648656	1648657	TSS_3598	-	5	ZMO0940 (MarR)	TF homology	ZMO1604
ZM4	1654993	1654994	ZMO0940	846.356	1655015	1655016	TSS_3630	+	-22	ZMO0940 (MarR)	TF homology	ZMO1612
ZM4	1669153	1669154	ZMO0940	39.7013	1669286	1669287	TSS_3662	+	-133	ZMO0940 (MarR)	TF homology	Zms15
ZM4	1677088	1677089	ZMO0940	137.391	1676955	1676956	TSS_3668	-	-133	ZMO0940 (MarR)	TF homology	ZMO1631
ZM4	1681917	1681918	ZMO0940	466.961	1681866	1681867	TSS_3678	-	-51	ZMO0940 (MarR)	TF homology	ZMO1636
ZM4	1705379	1705380	ZMO0940	2501.03	1705407	1705408	TSS_3734	+	-28	ZMO0940 (MarR)	TF homology	ZMO1656
ZM4	1708219	1708220	ZMO0940	3376.6	1708308	1708309	TSS_3740	+	-89	ZMO0940 (MarR)	TF homology	ZMO1659
ZM4	1715183	1715184	ZMO0940	1.43221	1715213	1715214	TSS_3747	+	-30	ZMO0940 (MarR)	TF homology	ZMO1667
ZM4	1715381	1715382	ZMO0940	7.58104	1715213	1715214	TSS_3747	+	168	ZMO0940 (MarR)	TF homology	ZMO1667
ZM4	1725618	1725619	ZMO0940	87.2954	1725645	1725646	TSS_3765	-	27	ZMO0940 (MarR)	TF homology	ZMO1679
ZM4	1726671	1726672	ZMO0940	2113.14	1726705	1726706	TSS_3767	+	-34	ZMO0940 (MarR)	TF homology	ZMO1681
ZM4	1730323	1730324	ZMO0940	370.573	1730155	1730156	TSS_3769	+	168	ZMO0940 (MarR)	TF homology	ZMO1683
ZM4	1734615	1734616	ZMO0940	150.977	1734703	1734704	TSS_3772	+	-88	ZMO0940 (MarR)	TF homology	ZMO1686
ZM4	1755537	1755538	ZMO0940	7.4199	1755522	1755523	TSS_3815	+	15	ZMO0940 (MarR)	TF homology	ZMO1703
ZM4	1755704	1755705	ZMO0940	93.8338	1755577	1755578	TSS_3816	+	127	ZMO0940 (MarR)	TF homology	ZMO1703
ZM4	1761153	1761154	ZMO0940	43.146	1761090	1761091	TSS_3831	+	63	ZMO0940 (MarR)	TF homology	ZMO1711
ZM4	1763784	1763785	ZMO0940	48.2172	1763800	1763801	TSS_3839	-	16	ZMO0940 (MarR)	TF homology	ZMO1713
ZM4	1767011	1767012	ZMO0940	272.978	1766945	1766946	TSS_3864	+	66	ZMO0940 (MarR)	TF homology	ZMO1718
ZM4	1776846	1776847	ZMO0940	31.2633	1776972	1776973	TSS_3891	-	126	ZMO0940 (MarR)	TF homology	ZMO1728
ZM4	1777095	1777096	ZMO0940	57.3807	1776972	1776973	TSS_3891	-	-123	ZMO0940 (MarR)	TF homology	ZMO1728
ZM4	1779126	1779127	ZMO0940	25.3974	1779117	1779118	TSS_3896	-	-9	ZMO0940 (MarR)	TF homology	ZMO1732
ZM4	1780327	1780328	ZMO0940	2862.89	1780429	1780430	TSS_3907	+	-102	ZMO0940 (MarR)	TF homology	ZMO1734
ZM4	1794317	1794318	ZMO0940	50.95	1794364	1794365	TSS_3925	+	-47	ZMO0940 (MarR)	TF homology	ZMO1749
ZM4	1796742	1796743	ZMO0940	8.88813	1796927	1796928	TSS_3931	+	-185	ZMO0940 (MarR)	TF homology	ZMO1751
ZM4	1798062	1798063	ZMO0940	356.47	1798073	1798074	TSS_3960	+	-11	ZMO0940 (MarR)	TF homology	ZMO1753
ZM4	1800669	1800670	ZMO0940	133.251	1800736	1800737	TSS_3964	-	67	ZMO0940 (MarR)	TF homology	ZMO1754
ZM4	1811351	1811352	ZMO0940	29.8832	1811258	1811259	TSS_3980	-	-93	ZMO0940 (MarR)	TF homology	ZMO1764
ZM4	1816452	1816453	ZMO0940	14172.2	1816476	1816477	TSS_3989	-	24	ZMO0940 (MarR)	TF homology	ZMO1770
ZM4	1821148	1821149	ZMO0940	39.2691	1821000	1821001	TSS_3999	+	148	ZMO0940 (MarR)	TF homology	ZMO1776
ZM4	1827449	1827450	ZMO0940	1724.55	1827380	1827381	TSS_4024	-	-69	ZMO0940 (MarR)	TF homology	ZMO1780
ZM4	1842530	1842531	ZMO0940	41.2433	1842683	1842684	TSS_4069	+	-153	ZMO0940 (MarR)	TF homology	ZMO1798
ZM4	1845945	1845946	ZMO0940	13470.8	1845879	1845880	TSS_4080	+	66	ZMO0940 (MarR)	TF homology	ZMO1801
ZM4	1849919	1849920	ZMO0940	334.787	1849748	1849749	TSS_4086	-	-171	ZMO0940 (MarR)	TF homology	ZMO1806
ZM4	1885067	1885068	ZMO0940	371.826	1884937	1884938	TSS_4122	-	-130	ZMO0940 (MarR)	TF homology	ZMO1842
ZM4	1890193	1890194	ZMO0940	203.783	1890387	1890388	TSS_4135	+	-194	ZMO0940 (MarR)	TF homology	ZMO1849
ZM4	1890398	1890399	ZMO0940	132.471	1890387	1890388	TSS_4135	+	11	ZMO0940 (MarR)	TF homology	ZMO1849
ZM4	1893352	1893353	ZMO0940	1763.36	1893193	1893194	TSS_4139	-	-159	ZMO0940 (MarR)	TF homology	ZMO1850
ZM4	1908846	1908847	ZMO0940	34.4999	1908781	1908782	TSS_4144	-	-65	ZMO0940 (MarR)	TF homology	ZMO1860
ZM4	1922765	1922766	ZMO0940	105.172	1922694	1922695	TSS_4160	-	-71	ZMO0940 (MarR)	TF homology	ZMO1867
ZM4	1927187	1927188	ZMO0940	115.467	1927204	1927205	TSS_4174	-	17	ZMO0940 (MarR)	TF homology	ZMO1873
ZM4	1928124	1928125	ZMO0940	1599.18	1928140	1928141	TSS_4184	+	-16	ZMO0940 (MarR)	TF homology	ZMO1876
ZM4	1934713	1934714	ZMO0940	60.2632	1934616	1934617	TSS_4217	+	97	ZMO0940 (MarR)	TF homology	ZMO1882
ZM4	1939247	1939248	ZMO0940	933.875	1939167	1939168	TSS_4219	-	-80	ZMO0940 (MarR)	TF homology	ZMO1885
ZM4	1953098	1953099	ZMO0940	6.22202	1953176	1953177	TSS_4249	-	78	ZMO0940 (MarR)	TF homology	ZMO2031
ZM4	1953257	1953258	ZMO0940	165.803	1953179	1953180	TSS_4251	-	-78	ZMO0940 (MarR)	TF homology	ZMO2031
ZM4	1973040	1973041	ZMO0940	5648.06	1973040	1973041	TSS_4317	+	0	ZMO0940 (MarR)	TF homology	ZMO1920
ZM4	2036549	2036550	ZMO0940	208.378	2036639	2036640	TSS_4412	+	-90	ZMO0940 (MarR)	TF homology	ZMO1974
ZM4	2053632	2053633	ZMO0940	531.901	2053613	2053614	TSS_4423	+	19	ZMO0940 (MarR)	TF homology	ZMO1993
pZM32	11489	11490	ZMO0940	1.60417	11401	11402	TSS_4446	-	-88	ZMO0940 (MarR)	TF homology	ZMOp32x009
pZM33	4765	4766	ZMO0940	39.1902	4574	4575	TSS_4504	-	-191	ZMO0940 (MarR)	TF homology	ZMOp33x008
pZM33	10288	10289	ZMO0940	1400.22	10339	10340	TSS_4510	+	-51	ZMO0940 (MarR)	TF homology	ZMOp33x014
pZM33	13466	13467	ZMO0940	15.4612	13446	13447	TSS_4522	+	20	ZMO0940 (MarR)	TF homology	ZMOp33x018
pZM33	24654	24655	ZMO0940	761.361	24849	24850	TSS_4556	-	195	ZMO0940 (MarR)	TF homology	ZMOp33x027
pZM33	27753	27754	ZMO0940	42.2576	27771	27772	TSS_4562	+	-18	ZMO0940 (MarR)	TF homology	ZMOp33x031
pZM33	29102	29103	ZMO0940	339.778	29066	29067	TSS_4568	+	36	ZMO0940 (MarR)	TF homology	ZMOp33x033
pZM33	30482	30483	ZMO0940	354.716	30621	30622	TSS_4572	-	139	ZMO0940 (MarR)	TF homology	ZMOp33x035
pZM39	21267	21268	ZMO0940	784.216	21422	21423	TSS_4624	+	-155	ZMO0940 (MarR)	TF homology	ZMOp39x020
pZM39	24634	24635	ZMO0940	840.423	24671	24672	TSS_4629	-	37	ZMO0940 (MarR)	TF homology	ZMOp39x026
pZM39	34329	34330	ZMO0940	354.716	34261	34262	TSS_4644	-	-68	ZMO0940 (MarR)	TF homology	ZMOp39x030
ZM4	18486	18487	ZMO1061	55.4588	18633	18634	TSS_0023	+	-147	ZMO1061 (Fis-σ54)	TF homology	ZMO0017
ZM4	66921	66922	ZMO1061	108.754	67080	67081	TSS_0090	-	159	ZMO1061 (Fis-σ54)	TF homology	ZMO0075
ZM4	71515	71516	ZMO1061	251.831	71485	71486	TSS_0095	-	-30	ZMO1061 (Fis-σ54)	TF homology	ZMO0081
ZM4	130552	130553	ZMO1061	5887.91	130628	130629	TSS_0195	+	-76	ZMO1061 (Fis-σ54)	TF homology	ZMO0142
ZM4	145774	145775	ZMO1061	1388.74	145844	145845	TSS_0236	+	-70	ZMO1061 (Fis-σ54)	TF homology	ZMO0160
ZM4	232514	232515	ZMO1061	47.0678	232569	232570	TSS_0453	-	55	ZMO1061 (Fis-σ54)	TF homology	ZMO0234
ZM4	243505	243506	ZMO1061	62.0885	243473	243474	TSS_0494	+	32	ZMO1061 (Fis-σ54)	TF homology	ZMO0249
ZM4	266490	266491	ZMO1061	29.7402	266314	266315	TSS_0529	-	-176	ZMO1061 (Fis-σ54)	TF homology	ZMO0263
ZM4	320338	320339	ZMO1061	13.0453	320224	320225	TSS_0623	+	114	ZMO1061 (Fis-σ54)	TF homology	ZMO0321
ZM4	332223	332224	ZMO1061	61.8448	332345	332346	TSS_0644	-	122	ZMO1061 (Fis-σ54)	TF homology	ZMO0332
ZM4	465006	465007	ZMO1061	790.495	465014	465015	TSS_0947	-	8	ZMO1061 (Fis-σ54)	TF homology	ZMO0469
ZM4	479008	479009	ZMO1061	1547.54	479088	479089	TSS_0973	+	-80	ZMO1061 (Fis-σ54)	TF homology	ZMO0485
ZM4	543339	543340	ZMO1061	203.441	543526	543527	TSS_1287	-	187	ZMO1061 (Fis-σ54)	TF homology	ZMO2050
ZM4	596752	596753	ZMO1061	199.263	596812	596813	TSS_1396	-	60	ZMO1061 (Fis-σ54)	TF homology	ZMO0594
ZM4	619057	619058	ZMO1061	3009.9	619099	619100	TSS_1442	+	-42	ZMO1061 (Fis-σ54)	TF homology	ZMO0624
ZM4	625833	625834	ZMO1061	51.8681	625894	625895	TSS_1454	+	-61	ZMO1061 (Fis-σ54)	TF homology	ZMO0631
ZM4	635047	635048	ZMO1061	10.5248	635196	635197	TSS_1465	+	-149	ZMO1061 (Fis-σ54)	TF homology	ZMO0642
ZM4	693705	693706	ZMO1061	14.1595	693748	693749	TSS_1591	-	43	ZMO1061 (Fis-σ54)	TF homology	ZMO0694
ZM4	816657	816658	ZMO1061	289.519	816731	816732	TSS_1820	+	-74	ZMO1061 (Fis-σ54)	TF homology	ZMO0812
ZM4	843834	843835	ZMO1061	7.46789	843877	843878	TSS_1890	+	-43	ZMO1061 (Fis-σ54)	TF homology	ZMO0837
ZM4	1013653	1013654	ZMO1061	9.22397	1013576	1013577	TSS_2239	-	-77	ZMO1061 (Fis-σ54)	TF homology	ZMO0994
ZM4	1077906	1077907	ZMO1061	53633.4	1078025	1078026	TSS_2390	+	-119	ZMO1061 (Fis-σ54)	TF homology	ZMO1062
ZM4	1124726	1124727	ZMO1061	315.646	1124737	1124738	TSS_2466	+	-11	ZMO1061 (Fis-σ54)	TF homology	ZMO1107
ZM4	1177057	1177058	ZMO1061	3405.56	1176964	1176965	TSS_2620	+	93	ZMO1061 (Fis-σ54)	TF homology	ZMO1158
ZM4	1198868	1198869	ZMO1061	67.572	1198920	1198921	TSS_2655	-	52	ZMO1061 (Fis-σ54)	TF homology	ZMO1176
ZM4	1203794	1203795	ZMO1061	460.84	1203670	1203671	TSS_2667	-	-124	ZMO1061 (Fis-σ54)	TF homology	ZMO1181
ZM4	1253175	1253176	ZMO1061	30.6569	1253138	1253139	TSS_2793	-	-37	ZMO1061 (Fis-σ54)	TF homology	ZMO1228
ZM4	1305837	1305838	ZMO1061	13.6144	1305837	1305838	TSS_2930	-	0	ZMO1061 (Fis-σ54)	TF homology	ZMO1289
ZM4	1312945	1312946	ZMO1061	18573.1	1312976	1312977	TSS_2941	+	-31	ZMO1061 (Fis-σ54)	TF homology	ZMO1298
ZM4	1364977	1364978	ZMO1061	33.6988	1365071	1365072	TSS_3059	-	94	ZMO1061 (Fis-σ54)	TF homology	ZMO1347
ZM4	1409088	1409089	ZMO1061	86.0391	1409050	1409051	TSS_3171	-	-38	ZMO1061 (Fis-σ54)	TF homology	ZMO1392
ZM4	1427150	1427151	ZMO1061	126.879	1427047	1427048	TSS_3220	-	-103	ZMO1061 (Fis-σ54)	TF homology	ZMO1411
ZM4	1492632	1492633	ZMO1061	969.322	1492604	1492605	TSS_3294	-	-28	ZMO1061 (Fis-σ54)	TF homology	ZMO1468
ZM4	1496086	1496087	ZMO1061	35.0755	1495948	1495949	TSS_3299	-	-138	ZMO1061 (Fis-σ54)	TF homology	ZMO1471
ZM4	1517197	1517198	ZMO1061	24.6131	1517256	1517257	TSS_3343	+	-59	ZMO1061 (Fis-σ54)	TF homology	ZMO1490
ZM4	1536184	1536185	ZMO1061	14.9074	1536286	1536287	TSS_3408	+	-102	ZMO1061 (Fis-σ54)	TF homology	ZMO1511
ZM4	1653481	1653482	ZMO1061	1935.04	1653433	1653434	TSS_3622	+	48	ZMO1061 (Fis-σ54)	TF homology	ZMO1610
ZM4	1694959	1694960	ZMO1061	80.1096	1694878	1694879	TSS_3703	-	-81	ZMO1061 (Fis-σ54)	TF homology	ZMOt040
ZM4	1704018	1704019	ZMO1061	11.8653	1703841	1703842	TSS_3731	-	-177	ZMO1061 (Fis-σ54)	TF homology	ZMO1653
ZM4	1729804	1729805	ZMO1061	45.9739	1729998	1729999	TSS_3768	+	-194	ZMO1061 (Fis-σ54)	TF homology	ZMO1683
ZM4	1739937	1739938	ZMO1061	7.55623	1739910	1739911	TSS_3780	+	27	ZMO1061 (Fis-σ54)	TF homology	ZMO1690
ZM4	1779052	1779053	ZMO1061	222.147	1778995	1778996	TSS_3895	+	57	ZMO1061 (Fis-σ54)	TF homology	ZMO1733
ZM4	1794199	1794200	ZMO1061	28.5467	1794364	1794365	TSS_3925	+	-165	ZMO1061 (Fis-σ54)	TF homology	ZMO1749
ZM4	1811200	1811201	ZMO1061	2404.29	1811168	1811169	TSS_3979	-	-32	ZMO1061 (Fis-σ54)	TF homology	ZMO1764
ZM4	1882268	1882269	ZMO1061	3443	1882290	1882291	TSS_4110	-	22	ZMO1061 (Fis-σ54)	TF homology	ZMO1838
ZM4	1964444	1964445	ZMO1061	266.499	1964283	1964284	TSS_4292	+	161	ZMO1061 (Fis-σ54)	TF homology	ZMO1912
ZM4	1982254	1982255	ZMO1061	2607.86	1982248	1982249	TSS_4331	-	-6	ZMO1061 (Fis-σ54)	TF homology	ZMO1925
ZM4	2015457	2015458	ZMO1061	5439.04	2015319	2015320	TSS_4388	-	-138	ZMO1061 (Fis-σ54)	TF homology	ZMO1956
ZM4	2056960	2056961	ZMO1061	108.655	2057069	2057070	TSS_4427	-	109	ZMO1061 (Fis-σ54)	TF homology	ZMO1997
pZM33	27839	27840	ZMO1061	131.891	27887	27888	TSS_4565	+	-48	ZMO1061 (Fis-σ54)	TF homology	ZMOp33x031
pZM36	24123	24124	ZMO1061	21.8378	24074	24075	TSS_4600	-	-49	ZMO1061 (Fis-σ54)	TF homology	ZMOp36x032
pZM39	127	128	ZMO1061	1238.05	26	27	TSS_4608	+	101	ZMO1061 (Fis-σ54)	TF homology	ZMOp39x002
ZM4	14522	14523	ZMO1121	69.1798	14514	14515	TSS_0014	-	-8	ZMO1121 (MerR)	TF homology	ZMO0011
ZM4	79667	79668	ZMO1121	59.7239	79619	79620	TSS_0102	-	-48	ZMO1121 (MerR)	TF homology	ZMO0087
ZM4	99743	99744	ZMO1121	9.08089	99831	99832	TSS_0138	+	-88	ZMO1121 (MerR)	TF homology	ZMO0112
ZM4	166774	166775	ZMO1121	23.174	166932	166933	TSS_0325	+	-158	ZMO1121 (MerR)	TF homology	ZMO0179
ZM4	185217	185218	ZMO1121	5.53879	185047	185048	TSS_0381	-	-170	ZMO1121 (MerR)	TF homology	ZMO0192
ZM4	196936	196937	ZMO1121	4.71125	196961	196962	TSS_0399	+	-25	ZMO1121 (MerR)	TF homology	ZMO0202
ZM4	208764	208765	ZMO1121	1.36249	208720	208721	TSS_0417	-	-44	ZMO1121 (MerR)	TF homology	ZMO0213
ZM4	293869	293870	ZMO1121	52.4814	293932	293933	TSS_0579	+	-63	ZMO1121 (MerR)	TF homology	ZMO0287
ZM4	299300	299301	ZMO1121	35.4575	299414	299415	TSS_0587	-	114	ZMO1121 (MerR)	TF homology	ZMO0293
ZM4	318408	318409	ZMO1121	27.4837	318303	318304	TSS_0612	-	-105	ZMO1121 (MerR)	TF homology	ZMO0315
ZM4	363679	363680	ZMO1121	15.4394	363690	363691	TSS_0711	+	-11	ZMO1121 (MerR)	TF homology	ZMO0361
ZM4	434101	434102	ZMO1121	29.7068	433937	433938	TSS_0852	-	-164	ZMO1121 (MerR)	TF homology	ZMO0432
ZM4	440968	440969	ZMO1121	85.6799	440988	440989	TSS_0869	+	-20	ZMO1121 (MerR)	TF homology	ZMO0444
ZM4	460746	460747	ZMO1121	109.2	460742	460743	TSS_0932	+	4	ZMO1121 (MerR)	TF homology	ZMO0467
ZM4	476831	476832	ZMO1121	17.5031	476840	476841	TSS_0970	-	9	ZMO1121 (MerR)	TF homology	ZMO0482
ZM4	535953	535954	ZMO1121	7.53613	536066	536067	TSS_1234	+	-113	ZMO1121 (MerR)	TF homology	ZMO0543
ZM4	573421	573422	ZMO1121	5.5734	573476	573477	TSS_1369	+	-55	ZMO1121 (MerR)	TF homology	ZMO0571
ZM4	603042	603043	ZMO1121	45.5078	603093	603094	TSS_1405	+	-51	ZMO1121 (MerR)	TF homology	ZMO2051
ZM4	619056	619057	ZMO1121	70.9034	619099	619100	TSS_1442	+	-43	ZMO1121 (MerR)	TF homology	ZMO0624
