chrm	peak_start	peak_end	TF	peak_enrichment	gene_start	gene	gene_strand	distance	simple_name	class
ZM4	1794319	1794320	ZMO0774	12.8571	1794289	ZMO1_ZMO1748	-	-30	ZMO0774 (LysR)	TF homology
ZM4	1797038	1797039	ZMO0774	49.8416	1797110	ZMO1_ZMO1751	+	-72	ZMO0774 (LysR)	TF homology
ZM4	1800685	1800686	ZMO0774	620.41	1800500	ssdA	-	-185	ZMO0774 (LysR)	TF homology
ZM4	1801847	1801848	ZMO0774	121.908	1801692	thyB	-	-155	ZMO0774 (LysR)	TF homology
ZM4	1802094	1802095	ZMO0774	9.01166	1802064	gntP	+	30	ZMO0774 (LysR)	TF homology
ZM4	1813332	1813333	ZMO0774	33.8413	1813264	galU	-	-68	ZMO0774 (LysR)	TF homology
ZM4	1821043	1821044	ZMO0774	369.604	1821180	pepN2	+	-137	ZMO0774 (LysR)	TF homology
ZM4	1824068	1824069	ZMO0774	32.4953	1824074	ZMO1_ZMO1777	+	-6	ZMO0774 (LysR)	TF homology
ZM4	1828964	1828965	ZMO0774	35.9347	1829100	ZMO1_ZMO1784	+	-136	ZMO0774 (LysR)	TF homology
ZM4	1834847	1834848	ZMO0774	29.2999	1834782	ZMO1_ZMO1788	-	-65	ZMO0774 (LysR)	TF homology
ZM4	1849797	1849798	ZMO0774	15800.1	1849886	ZMO1_ZMO1807	+	-89	ZMO0774 (LysR)	TF homology
ZM4	1860502	1860503	ZMO0774	15170.7	1860457	ZMO1_ZMO1815	-	-45	ZMO0774 (LysR)	TF homology
ZM4	1862960	1862961	ZMO0774	42.1647	1863082	nifB	+	-122	ZMO0774 (LysR)	TF homology
ZM4	1884969	1884970	ZMO0774	25.272	1884850	apbE	-	-119	ZMO0774 (LysR)	TF homology
ZM4	1893326	1893327	ZMO0774	46.1368	1893241	fldA	-	-85	ZMO0774 (LysR)	TF homology
ZM4	1903557	1903558	ZMO0774	212.859	1903453	ZMO1_ZMOr005	-	-104	ZMO0774 (LysR)	TF homology
ZM4	1917408	1917409	ZMO0774	206.159	1917305	ZMO1_ZMOr008	-	-103	ZMO0774 (LysR)	TF homology
ZM4	1940559	1940560	ZMO0774	53.5137	1940416	ZMO1_ZMO1886	-	-143	ZMO0774 (LysR)	TF homology
ZM4	1965643	1965644	ZMO0774	130.239	1965833	gshB	+	-190	ZMO0774 (LysR)	TF homology
ZM4	1967660	1967661	ZMO0774	551.058	1967711	xerC	-	51	ZMO0774 (LysR)	TF homology
ZM4	2048404	2048405	ZMO0774	29.8663	2048504	ZMO1_ZMO1986	+	-100	ZMO0774 (LysR)	TF homology
pZM32	8579	8580	ZMO0774	4.67127	8719	ZMO1_ZMOp32x007	+	-140	ZMO0774 (LysR)	TF homology
pZM33	1559	1560	ZMO0774	96.2578	1617	ZMO1_ZMOp33x003	-	58	ZMO0774 (LysR)	TF homology
pZM33	4681	4682	ZMO0774	67.7695	4762	ZMO1_ZMOp33x009	+	-81	ZMO0774 (LysR)	TF homology
pZM33	27568	27569	ZMO0774	45.2587	27483	ZMO1_ZMOp33x030	-	-85	ZMO0774 (LysR)	TF homology
pZM36	3587	3588	ZMO0774	41.1001	3610	ZMO1_ZMOp36x007	+	-23	ZMO0774 (LysR)	TF homology
pZM36	17617	17618	ZMO0774	115.187	17663	ZMO1_ZMOp36x052	-	46	ZMO0774 (LysR)	TF homology
pZM36	27941	27942	ZMO0774	175.966	27918	ZMO1_ZMOp36x038	+	23	ZMO0774 (LysR)	TF homology
pZM36	28726	28727	ZMO0774	97.1363	28793	ZMO1_ZMOp36x039	+	-67	ZMO0774 (LysR)	TF homology
pZM39	38715	38716	ZMO0774	257.688	38816	ZMO1_ZMOp39x034	+	-101	ZMO0774 (LysR)	TF homology
ZM4	63	64	ZMO0781	148.406	146	ZMO1_ZMO0001	+	-83	ZMO0781 (LysR)	TF homology
ZM4	14528	14529	ZMO0781	196.509	14370	ZMO1_ZMO0011	-	-158	ZMO0781 (LysR)	TF homology
ZM4	26161	26162	ZMO0781	247.269	25981	ZMO1_ZMO0022	-	-180	ZMO0781 (LysR)	TF homology
ZM4	28017	28018	ZMO0781	22899.4	28028	ZMO1_ZMO0026	+	-11	ZMO0781 (LysR)	TF homology
ZM4	33973	33974	ZMO0781	109.371	33933	ZMO1_ZMO0029	-	-40	ZMO0781 (LysR)	TF homology
ZM4	37179	37180	ZMO0781	202.75	37054	ZMO1_ZMO0031	-	-125	ZMO0781 (LysR)	TF homology
ZM4	43307	43308	ZMO0781	872.608	43129	ZMO1_ZMO0043	-	-178	ZMO0781 (LysR)	TF homology
ZM4	43530	43531	ZMO0781	297.634	43593	ZMO1_ZMO0044	+	-63	ZMO0781 (LysR)	TF homology
ZM4	59507	59508	ZMO0781	214.167	59456	oprB1	-	-51	ZMO0781 (LysR)	TF homology
ZM4	95170	95171	ZMO0781	829.986	95276	ZMO1_ZMO0109	+	-106	ZMO0781 (LysR)	TF homology
ZM4	99797	99798	ZMO0781	717.7	99840	ZMO1_ZMO0112	+	-43	ZMO0781 (LysR)	TF homology
ZM4	119271	119272	ZMO0781	5812.61	119178	phoC	-	-93	ZMO0781 (LysR)	TF homology
ZM4	121823	121824	ZMO0781	23056.8	121837	ZMO1_ZMO0133	+	-14	ZMO0781 (LysR)	TF homology
ZM4	125237	125238	ZMO0781	19168	125250	ZMO1_ZMO0134	+	-13	ZMO0781 (LysR)	TF homology
ZM4	127498	127499	ZMO0781	68.7185	127569	ZMO1_ZMO0137	+	-71	ZMO0781 (LysR)	TF homology
ZM4	185096	185097	ZMO0781	12026.5	185009	ZMO1_ZMO0192	-	-87	ZMO0781 (LysR)	TF homology
ZM4	194440	194441	ZMO0781	105.302	194368	lexA	-	-72	ZMO0781 (LysR)	TF homology
ZM4	217732	217733	ZMO0781	25982	217814	ZMO1_ZMO0222	+	-82	ZMO0781 (LysR)	TF homology
ZM4	218173	218174	ZMO0781	43.0559	218193	ZMO1_ZMO0223	+	-20	ZMO0781 (LysR)	TF homology
ZM4	218350	218351	ZMO0781	100.704	218193	ZMO1_ZMO0223	+	157	ZMO0781 (LysR)	TF homology
ZM4	245019	245020	ZMO0781	1580.39	245174	ZMO1_ZMO0252	+	-155	ZMO0781 (LysR)	TF homology
ZM4	299272	299273	ZMO0781	2980.61	299172	ZMO1_ZMO0293	-	-100	ZMO0781 (LysR)	TF homology
ZM4	318539	318540	ZMO0781	23730.5	318603	ZMO1_ZMO0318	+	-64	ZMO0781 (LysR)	TF homology
ZM4	379325	379326	ZMO0781	1441.4	379203	ZMO1_ZMO0373	-	-122	ZMO0781 (LysR)	TF homology
ZM4	397699	397700	ZMO0781	4821.23	397833	ZMO1_ZMO0395	+	-134	ZMO0781 (LysR)	TF homology
ZM4	425496	425497	ZMO0781	118.223	425525	ZMO1_ZMO0422	+	-29	ZMO0781 (LysR)	TF homology
ZM4	434091	434092	ZMO0781	142.096	433911	rocF	-	-180	ZMO0781 (LysR)	TF homology
ZM4	452499	452500	ZMO0781	167.546	452358	fhs	-	-141	ZMO0781 (LysR)	TF homology
ZM4	549371	549372	ZMO0781	118.471	549329	truB	-	-42	ZMO0781 (LysR)	TF homology
ZM4	562975	562976	ZMO0781	1494.63	562952	ZMO1_ZMO0561	-	-23	ZMO0781 (LysR)	TF homology
ZM4	619049	619050	ZMO0781	12487.3	619200	flhA	+	-151	ZMO0781 (LysR)	TF homology
ZM4	673764	673765	ZMO0781	97.551	673864	ZMO1_ZMO0680	+	-100	ZMO0781 (LysR)	TF homology
ZM4	682682	682683	ZMO0781	195.952	682751	ZMO1_ZMO0686	+	-69	ZMO0781 (LysR)	TF homology
ZM4	741940	741941	ZMO0781	72.0105	742006	csbD	+	-66	ZMO0781 (LysR)	TF homology
ZM4	788578	788579	ZMO0781	958.067	788772	ZMO1_ZMO0789	+	-194	ZMO0781 (LysR)	TF homology
ZM4	788865	788866	ZMO0781	91.8729	788772	ZMO1_ZMO0789	+	93	ZMO0781 (LysR)	TF homology
ZM4	791518	791519	ZMO0781	628.163	791564	ZMO1_ZMO2054	+	-46	ZMO0781 (LysR)	TF homology
ZM4	807501	807502	ZMO0781	46.8945	807358	ZMO1_ZMO0801	-	-143	ZMO0781 (LysR)	TF homology
ZM4	820118	820119	ZMO0781	25742.1	820002	ZMO1_ZMO2056	-	-116	ZMO0781 (LysR)	TF homology
ZM4	862760	862761	ZMO0781	53.4985	862902	ntrC	+	-142	ZMO0781 (LysR)	TF homology
ZM4	869591	869592	ZMO0781	120.816	869780	ZMO1_ZMO0859	+	-189	ZMO0781 (LysR)	TF homology
ZM4	890716	890717	ZMO0781	181.546	890642	cheB2	-	-74	ZMO0781 (LysR)	TF homology
ZM4	897709	897710	ZMO0781	36.7457	897621	ZMO1_ZMO0888	-	-88	ZMO0781 (LysR)	TF homology
ZM4	919200	919201	ZMO0781	21917.9	919155	bga	-	-45	ZMO0781 (LysR)	TF homology
ZM4	935470	935471	ZMO0781	1955.12	935633	ZMO1_ZMO0917	+	-163	ZMO0781 (LysR)	TF homology
ZM4	955183	955184	ZMO0781	154.521	955259	ZMO1_ZMO0936	+	-76	ZMO0781 (LysR)	TF homology
ZM4	1000352	1000353	ZMO0781	93.6217	1000292	dnaN	-	-60	ZMO0781 (LysR)	TF homology
ZM4	1012412	1012413	ZMO0781	62.8129	1012294	ZMO1_ZMO0992	-	-118	ZMO0781 (LysR)	TF homology
ZM4	1027958	1027959	ZMO0781	63.4542	1028038	glcD	+	-80	ZMO0781 (LysR)	TF homology
ZM4	1055178	1055179	ZMO0781	193.851	1055355	ZMO1_ZMO1040	+	-177	ZMO0781 (LysR)	TF homology
ZM4	1071522	1071523	ZMO0781	30.6463	1071594	ZMO1_ZMO1055	+	-72	ZMO0781 (LysR)	TF homology
ZM4	1089289	1089290	ZMO0781	35.4929	1089356	ZMO1_ZMO1080	+	-67	ZMO0781 (LysR)	TF homology
ZM4	1089548	1089549	ZMO0781	5448.64	1089594	ZMO1_ZMO1081	+	-46	ZMO0781 (LysR)	TF homology
ZM4	1098723	1098724	ZMO0781	295.382	1098857	celA	+	-134	ZMO0781 (LysR)	TF homology
ZM4	1127254	1127255	ZMO0781	165.205	1127354	ZMO1_ZMO1111	+	-100	ZMO0781 (LysR)	TF homology
ZM4	1203368	1203369	ZMO0781	3814.15	1203279	hutG1	-	-89	ZMO0781 (LysR)	TF homology
ZM4	1208131	1208132	ZMO0781	202.554	1207990	fixC	-	-141	ZMO0781 (LysR)	TF homology
ZM4	1222987	1222988	ZMO0781	27.706	1222958	plsY	-	-29	ZMO0781 (LysR)	TF homology
ZM4	1225545	1225546	ZMO0781	124.753	1225655	hemA	+	-110	ZMO0781 (LysR)	TF homology
ZM4	1242296	1242297	ZMO0781	1654.08	1242403	ZMO1_ZMO1215	+	-107	ZMO0781 (LysR)	TF homology
ZM4	1262963	1262964	ZMO0781	17872.5	1262780	adhA	-	-183	ZMO0781 (LysR)	TF homology
ZM4	1278729	1278730	ZMO0781	503.382	1278835	ssuA	+	-106	ZMO0781 (LysR)	TF homology
ZM4	1281402	1281403	ZMO0781	1355.7	1281432	rspA	+	-30	ZMO0781 (LysR)	TF homology
ZM4	1304040	1304041	ZMO0781	129.924	1303926	ZMO1_ZMO1287	-	-114	ZMO0781 (LysR)	TF homology
ZM4	1307797	1307798	ZMO0781	61.3211	1307603	ZMO1_ZMO1291	-	-194	ZMO0781 (LysR)	TF homology
ZM4	1311295	1311296	ZMO0781	19599.3	1311194	ZMO1_ZMO2015	-	-101	ZMO0781 (LysR)	TF homology
ZM4	1312926	1312927	ZMO0781	1958.4	1313079	ZMO1_ZMO1298	+	-153	ZMO0781 (LysR)	TF homology
ZM4	1315568	1315569	ZMO0781	236.227	1315744	ZMO1_ZMO2016	+	-176	ZMO0781 (LysR)	TF homology
ZM4	1315854	1315855	ZMO0781	8.9741	1315744	ZMO1_ZMO2016	+	110	ZMO0781 (LysR)	TF homology
ZM4	1341570	1341571	ZMO0781	1714.7	1341680	chvI	+	-110	ZMO0781 (LysR)	TF homology
ZM4	1421030	1421031	ZMO0781	46.313	1420848	ZMO1_ZMO1406	-	-182	ZMO0781 (LysR)	TF homology
ZM4	1422126	1422127	ZMO0781	5732.66	1422091	asd	-	-35	ZMO0781 (LysR)	TF homology
ZM4	1440674	1440675	ZMO0781	57.9214	1440619	ZMO1_ZMO1423	-	-55	ZMO0781 (LysR)	TF homology
ZM4	1459668	1459669	ZMO0781	7231.41	1459483	ZMO1_ZMO1440	-	-185	ZMO0781 (LysR)	TF homology
ZM4	1470694	1470695	ZMO0781	30218.7	1470562	mtlD	-	-132	ZMO0781 (LysR)	TF homology
ZM4	1486412	1486413	ZMO0781	309.872	1486337	ZMO1_ZMO1464	-	-75	ZMO0781 (LysR)	TF homology
ZM4	1492466	1492467	ZMO0781	230.573	1492410	ZMO1_ZMO1468	-	-56	ZMO0781 (LysR)	TF homology
ZM4	1509300	1509301	ZMO0781	672.428	1509178	ZMO1_ZMO1482	-	-122	ZMO0781 (LysR)	TF homology
ZM4	1519724	1519725	ZMO0781	969.284	1519568	ZMO1_ZMO2071	-	-156	ZMO0781 (LysR)	TF homology
ZM4	1522309	1522310	ZMO0781	22817.7	1522124	ZMO1_ZMO1495	-	-185	ZMO0781 (LysR)	TF homology
ZM4	1547084	1547085	ZMO0781	15486.4	1546928	ZMO1_ZMO1521	-	-156	ZMO0781 (LysR)	TF homology
ZM4	1563119	1563120	ZMO0781	104.405	1563298	ZMO1_ZMO1530	+	-179	ZMO0781 (LysR)	TF homology
ZM4	1569237	1569238	ZMO0781	8692.19	1569199	ZMO1_ZMO1536	-	-38	ZMO0781 (LysR)	TF homology
ZM4	1604527	1604528	ZMO0781	5102.14	1604418	pfl	-	-109	ZMO0781 (LysR)	TF homology
ZM4	1610968	1610969	ZMO0781	231.894	1611111	araJ2	+	-143	ZMO0781 (LysR)	TF homology
ZM4	1677097	1677098	ZMO0781	21.4289	1677204	dapE	+	-107	ZMO0781 (LysR)	TF homology
ZM4	1695513	1695514	ZMO0781	78.6726	1695450	folK	-	-63	ZMO0781 (LysR)	TF homology
ZM4	1696551	1696552	ZMO0781	1795.26	1696607	gnl	+	-56	ZMO0781 (LysR)	TF homology
ZM4	1703848	1703849	ZMO0781	32.0777	1703856	ubiG	+	-8	ZMO0781 (LysR)	TF homology
ZM4	1704657	1704658	ZMO0781	582.531	1704732	ZMO1_ZMO1655	+	-75	ZMO0781 (LysR)	TF homology
ZM4	1726612	1726613	ZMO0781	79.4901	1726753	ZMO1_ZMO1681	+	-141	ZMO0781 (LysR)	TF homology
ZM4	1751744	1751745	ZMO0781	152.212	1751819	ZMO1_ZMO1700	+	-75	ZMO0781 (LysR)	TF homology
ZM4	1796239	1796240	ZMO0781	9.37473	1796148	ZMO1_ZMO1750	-	-91	ZMO0781 (LysR)	TF homology
ZM4	1801826	1801827	ZMO0781	2938.73	1801692	thyB	-	-134	ZMO0781 (LysR)	TF homology
ZM4	1821075	1821076	ZMO0781	19272.5	1821180	pepN2	+	-105	ZMO0781 (LysR)	TF homology
ZM4	1832711	1832712	ZMO0781	263.387	1832586	ZMO1_ZMO1787	-	-125	ZMO0781 (LysR)	TF homology
ZM4	1868463	1868464	ZMO0781	455.042	1868308	ZMO1_ZMO1822	-	-155	ZMO0781 (LysR)	TF homology
ZM4	1882328	1882329	ZMO0781	447.581	1882259	ZMO1_ZMO1838	-	-69	ZMO0781 (LysR)	TF homology
ZM4	1890310	1890311	ZMO0781	29.0519	1890435	ZMO1_ZMO1849	+	-125	ZMO0781 (LysR)	TF homology
ZM4	1893326	1893327	ZMO0781	41.6623	1893241	fldA	-	-85	ZMO0781 (LysR)	TF homology
ZM4	1927992	1927993	ZMO0781	989.514	1927852	ZMO1_ZMO1875	-	-140	ZMO0781 (LysR)	TF homology
ZM4	1965679	1965680	ZMO0781	18.627	1965833	gshB	+	-154	ZMO0781 (LysR)	TF homology
ZM4	2039685	2039686	ZMO0781	295.055	2039816	ZMO1_ZMO1977	+	-131	ZMO0781 (LysR)	TF homology
ZM4	2045839	2045840	ZMO0781	453.44	2045915	ZMO1_ZMO1983	+	-76	ZMO0781 (LysR)	TF homology
ZM4	2046894	2046895	ZMO0781	1093.53	2046934	ZMO1_ZMO1984	+	-40	ZMO0781 (LysR)	TF homology
ZM4	2048413	2048414	ZMO0781	680.197	2048504	ZMO1_ZMO1986	+	-91	ZMO0781 (LysR)	TF homology
pZM32	8631	8632	ZMO0781	1833.5	8719	ZMO1_ZMOp32x007	+	-88	ZMO0781 (LysR)	TF homology
pZM32	11862	11863	ZMO0781	139.229	12050	ZMO1_ZMOp32x010	+	-188	ZMO0781 (LysR)	TF homology
pZM33	2377	2378	ZMO0781	4274.79	2297	ZMO1_ZMOp33x004	-	-80	ZMO0781 (LysR)	TF homology
pZM33	4710	4711	ZMO0781	2771.32	4762	ZMO1_ZMOp33x009	+	-52	ZMO0781 (LysR)	TF homology
pZM33	12183	12184	ZMO0781	2661.44	12297	ZMO1_ZMOp33x016	+	-114	ZMO0781 (LysR)	TF homology
pZM33	13547	13548	ZMO0781	128.727	13531	ZMO1_ZMOp33x018	+	16	ZMO0781 (LysR)	TF homology
pZM33	15239	15240	ZMO0781	65.3917	15161	ZMO1_ZMOp33x019	-	-78	ZMO0781 (LysR)	TF homology
pZM33	30246	30247	ZMO0781	35.5283	30068	ZMO1_ZMOp33x034	-	-178	ZMO0781 (LysR)	TF homology
pZM36	10075	10076	ZMO0781	78.7701	10111	ZMO1_ZMOp36x013	+	-36	ZMO0781 (LysR)	TF homology
pZM36	16481	16482	ZMO0781	104.698	16427	ZMO1_ZMOp36x050	-	-54	ZMO0781 (LysR)	TF homology
pZM36	27941	27942	ZMO0781	235.673	27918	ZMO1_ZMOp36x038	+	23	ZMO0781 (LysR)	TF homology
pZM39	1695	1696	ZMO0781	163.491	1825	ZMO1_ZMOp39x004	+	-130	ZMO0781 (LysR)	TF homology
pZM39	8894	8895	ZMO0781	521.907	8987	ZMO1_ZMOp39x012	+	-93	ZMO0781 (LysR)	TF homology
pZM39	26057	26058	ZMO0781	18.0474	26114	ZMO1_ZMOp39x027	+	-57	ZMO0781 (LysR)	TF homology
ZM4	318419	318420	ZMO0925	22.211	318262	ZMO1_ZMO0315	-	-157	ZMO0925 (Cold shock)	Predicted DBD
ZM4	953070	953071	ZMO0925	14.7233	953062	ZMO1_ZMO0931	-	-8	ZMO0925 (Cold shock)	Predicted DBD
ZM4	997154	997155	ZMO0925	34.7974	997005	ZMO1_ZMO0979	+	149	ZMO0925 (Cold shock)	Predicted DBD
ZM4	1233597	1233598	ZMO0925	51.5201	1233501	ZMO1_ZMOt028	-	-96	ZMO0925 (Cold shock)	Predicted DBD
ZM4	1519483	1519484	ZMO0925	21.4293	1519568	ZMO1_ZMO2071	-	85	ZMO0925 (Cold shock)	Predicted DBD
ZM4	18302	18303	ZMO0940	47.6094	18366	grpE	+	-64	ZMO0940 (MarR)	TF homology
ZM4	20366	20367	ZMO0940	752.36	20552	rpe	+	-186	ZMO0940 (MarR)	TF homology
ZM4	26077	26078	ZMO0940	432.142	25981	ZMO1_ZMO0022	-	-96	ZMO0940 (MarR)	TF homology
ZM4	27032	27033	ZMO0940	594.116	26924	ZMO1_ZMO0025	+	108	ZMO0940 (MarR)	TF homology
ZM4	34154	34155	ZMO0940	41.417	34223	gloA1	+	-69	ZMO0940 (MarR)	TF homology
ZM4	41151	41152	ZMO0940	77.4649	41041	dnaQ	-	-110	ZMO0940 (MarR)	TF homology
ZM4	50890	50891	ZMO0940	67.014	50778	ZMO1_ZMO0055	-	-112	ZMO0940 (MarR)	TF homology
ZM4	52853	52854	ZMO0940	301.147	52791	glmS	-	-62	ZMO0940 (MarR)	TF homology
ZM4	54995	54996	ZMO0940	47.2234	55079	ZMO1_ZMO0060	-	84	ZMO0940 (MarR)	TF homology
ZM4	61505	61506	ZMO0940	176.004	61629	ZMO1_ZMO0069	+	-124	ZMO0940 (MarR)	TF homology
ZM4	66982	66983	ZMO0940	23.843	67041	phoH	-	59	ZMO0940 (MarR)	TF homology
ZM4	71542	71543	ZMO0940	18.1358	71406	cheB1	-	-136	ZMO0940 (MarR)	TF homology
ZM4	76495	76496	ZMO0940	172.055	76369	mcp	-	-126	ZMO0940 (MarR)	TF homology
ZM4	78935	78936	ZMO0940	177.7	78967	ZMO1_ZMO0086	-	32	ZMO0940 (MarR)	TF homology
ZM4	79658	79659	ZMO0940	433.486	79592	ZMO1_ZMO0087	-	-66	ZMO0940 (MarR)	TF homology
ZM4	88440	88441	ZMO0940	488.774	88490	ZMO1_ZMO0101	+	-50	ZMO0940 (MarR)	TF homology
ZM4	89761	89762	ZMO0940	1583.55	89581	ZMO1_ZMO0102	+	180	ZMO0940 (MarR)	TF homology
ZM4	93159	93160	ZMO0940	404.716	93102	leuD	+	57	ZMO0940 (MarR)	TF homology
ZM4	95160	95161	ZMO0940	20.492	95276	ZMO1_ZMO0109	+	-116	ZMO0940 (MarR)	TF homology
ZM4	110437	110438	ZMO0940	43.8996	110562	ZMO1_ZMO0122	+	-125	ZMO0940 (MarR)	TF homology
ZM4	112669	112670	ZMO0940	357.53	112699	ZMO1_ZMO0124	-	30	ZMO0940 (MarR)	TF homology
ZM4	124235	124236	ZMO0940	50.3252	124243	ZMO1_ZMO2041	+	-8	ZMO0940 (MarR)	TF homology
ZM4	127713	127714	ZMO0940	170.868	127569	ZMO1_ZMO0137	+	144	ZMO0940 (MarR)	TF homology
ZM4	161794	161795	ZMO0940	18.6275	161836	tklB	+	-42	ZMO0940 (MarR)	TF homology
ZM4	161987	161988	ZMO0940	138.756	161836	tklB	+	151	ZMO0940 (MarR)	TF homology
ZM4	165013	165014	ZMO0940	6938.37	165113	pgk	+	-100	ZMO0940 (MarR)	TF homology
ZM4	167110	167111	ZMO0940	3461.49	167075	fbaB	+	35	ZMO0940 (MarR)	TF homology
ZM4	182623	182624	ZMO0940	880.991	182507	ZMO1_ZMO0190	-	-116	ZMO0940 (MarR)	TF homology
ZM4	183449	183450	ZMO0940	107.455	183620	ZMO1_ZMO0191	-	171	ZMO0940 (MarR)	TF homology
ZM4	189670	189671	ZMO0940	188.579	189845	ZMO1_ZMO0197	+	-175	ZMO0940 (MarR)	TF homology
ZM4	195708	195709	ZMO0940	149.842	195559	trpD	-	-149	ZMO0940 (MarR)	TF homology
ZM4	197201	197202	ZMO0940	91.3139	197163	mcpA1	+	38	ZMO0940 (MarR)	TF homology
ZM4	204423	204424	ZMO0940	295.105	204552	rpmA	-	129	ZMO0940 (MarR)	TF homology
ZM4	205161	205162	ZMO0940	440.883	205059	rplU	-	-102	ZMO0940 (MarR)	TF homology
ZM4	217709	217710	ZMO0940	71.3145	217814	ZMO1_ZMO0222	+	-105	ZMO0940 (MarR)	TF homology
ZM4	219555	219556	ZMO0940	2486.06	219610	metW	-	55	ZMO0940 (MarR)	TF homology
ZM4	228081	228082	ZMO0940	2048.28	228222	ZMO1_ZMO0231	+	-141	ZMO0940 (MarR)	TF homology
ZM4	234191	234192	ZMO0940	500.147	234261	atpH	+	-70	ZMO0940 (MarR)	TF homology
ZM4	240445	240446	ZMO0940	104.166	240321	ZMO1_ZMO0243	-	-124	ZMO0940 (MarR)	TF homology
ZM4	245014	245015	ZMO0940	349.039	245174	ZMO1_ZMO0252	+	-160	ZMO0940 (MarR)	TF homology
ZM4	276423	276424	ZMO0940	241.235	276475	ZMO1_ZMO0270	-	52	ZMO0940 (MarR)	TF homology
ZM4	282816	282817	ZMO0940	388.993	282634	ZMO1_ZMO0275	-	-182	ZMO0940 (MarR)	TF homology
ZM4	283542	283543	ZMO0940	5849.69	283445	ZMO1_ZMO0276	-	-97	ZMO0940 (MarR)	TF homology
ZM4	294217	294218	ZMO0940	87.6983	294089	ZMO1_ZMO0287	+	128	ZMO0940 (MarR)	TF homology
ZM4	299059	299060	ZMO0940	124.589	299172	ZMO1_ZMO0293	-	113	ZMO0940 (MarR)	TF homology
ZM4	299277	299278	ZMO0940	33.2118	299172	ZMO1_ZMO0293	-	-105	ZMO0940 (MarR)	TF homology
ZM4	300073	300074	ZMO0940	65.9781	300144	ZMO1_ZMO0294	-	71	ZMO0940 (MarR)	TF homology
ZM4	312490	312491	ZMO0940	30.6223	312600	ZMO1_ZMO0309	+	-110	ZMO0940 (MarR)	TF homology
ZM4	314410	314411	ZMO0940	78.2509	314497	proC1	-	87	ZMO0940 (MarR)	TF homology
ZM4	332229	332230	ZMO0940	47.2435	332190	thiE1	-	-39	ZMO0940 (MarR)	TF homology
ZM4	338796	338797	ZMO0940	277.932	338679	ZMO1_ZMO0343	-	-117	ZMO0940 (MarR)	TF homology
ZM4	357245	357246	ZMO0940	13498.8	357118	mutL	-	-127	ZMO0940 (MarR)	TF homology
ZM4	363783	363784	ZMO0940	190.418	363839	ZMO1_ZMO0361	+	-56	ZMO0940 (MarR)	TF homology
ZM4	364034	364035	ZMO0940	1371.62	363839	ZMO1_ZMO0361	+	195	ZMO0940 (MarR)	TF homology
ZM4	367375	367376	ZMO0940	123.321	367279	tgt	+	96	ZMO0940 (MarR)	TF homology
ZM4	372668	372669	ZMO0940	81.0224	372648	zwf	+	20	ZMO0940 (MarR)	TF homology
ZM4	379998	379999	ZMO0940	162.573	380041	sacB	+	-43	ZMO0940 (MarR)	TF homology
ZM4	381422	381423	ZMO0940	13.5404	381468	sacC	+	-46	ZMO0940 (MarR)	TF homology
ZM4	382677	382678	ZMO0940	84.9188	382872	ZMO1_ZMOt005	-	195	ZMO0940 (MarR)	TF homology
ZM4	391726	391727	ZMO0940	262.247	391649	ZMO1_ZMO0384	+	77	ZMO0940 (MarR)	TF homology
ZM4	397694	397695	ZMO0940	1736.61	397833	ZMO1_ZMO0395	+	-139	ZMO0940 (MarR)	TF homology
ZM4	405792	405793	ZMO0940	149.917	405661	ftsJ	-	-131	ZMO0940 (MarR)	TF homology
ZM4	406768	406769	ZMO0940	73.8975	406761	ppx1	-	-7	ZMO0940 (MarR)	TF homology
ZM4	407114	407115	ZMO0940	295.953	406965	ZMO1_ZMOt006	+	149	ZMO0940 (MarR)	TF homology
ZM4	419944	419945	ZMO0940	447.412	419901	ftsE	+	43	ZMO0940 (MarR)	TF homology
ZM4	425439	425440	ZMO0940	168.068	425525	ZMO1_ZMO0422	+	-86	ZMO0940 (MarR)	TF homology
ZM4	431620	431621	ZMO0940	192.109	431439	ZMO1_ZMO0430	+	181	ZMO0940 (MarR)	TF homology
ZM4	434984	434985	ZMO0940	651.788	434909	gmk	-	-75	ZMO0940 (MarR)	TF homology
ZM4	436136	436137	ZMO0940	6.41747	436191	ZMO1_ZMO0437	+	-55	ZMO0940 (MarR)	TF homology
ZM4	469262	469263	ZMO0940	239.398	469191	ribC	-	-71	ZMO0940 (MarR)	TF homology
ZM4	470667	470668	ZMO0940	867.421	470632	ZMO1_ZMO0477	-	-35	ZMO0940 (MarR)	TF homology
ZM4	472718	472719	ZMO0940	24.9417	472882	ZMO1_ZMO0480	+	-164	ZMO0940 (MarR)	TF homology
ZM4	487823	487824	ZMO0940	12.0686	487997	glnB	+	-174	ZMO0940 (MarR)	TF homology
ZM4	488388	488389	ZMO0940	241.05	488429	glnA	+	-41	ZMO0940 (MarR)	TF homology
ZM4	489946	489947	ZMO0940	18.282	490037	ZMO1_ZMO0494	+	-91	ZMO0940 (MarR)	TF homology
ZM4	509294	509295	ZMO0940	21.967	509293	prfB_1	-	-1	ZMO0940 (MarR)	TF homology
ZM4	509530	509531	ZMO0940	7914.78	509407	ZMO1_ZMO0507	+	123	ZMO0940 (MarR)	TF homology
ZM4	511624	511625	ZMO0940	25.9263	511431	pdhC	+	193	ZMO0940 (MarR)	TF homology
